ioStart 8.885971 9:0:0 2883584
ioStart 8.913248 9:1:0 2957312
ioStart 8.945850 9:2:0 2863104
ioStart 8.972839 9:3:0 3305472
ioStart 9.010088 9:4:0 2703360
ioStart 9.034969 9:5:0 2166784
ioStart 9.057052 9:6:0 2068480
ioStart 9.074166 9:7:0 2523136
ioStart 9.100504 9:8:0 3047424
ioStart 9.131480 9:9:0 24170496
ioStart 9.325950 9:10:0 2899968
ioStart 9.350544 9:11:0 2465792
ioStart 9.372396 9:12:0 2088960
ioStart 9.390203 9:13:0 1982464
ioStart 9.406476 9:14:0 2076672
ioStart 9.423902 9:15:0 2150400
ioStart 9.440157 9:16:0 14254080
ioStart 9.552819 9:17:0 4268032
ioStart 9.589533 9:18:0 5779456
ioStart 9.635207 9:19:0 2699264
ioStart 9.661856 9:20:0 2027520
ioStart 9.677262 9:21:0 2244608
ioStart 9.696302 9:22:0 2113536
ioStart 9.714284 9:23:0 2289664
ioStart 9.732323 9:24:0 2404352
ioStart 9.755922 9:25:0 2301952
ioStart 9.772178 9:26:0 2293760
ioStart 9.787967 9:27:0 2297856
ioStart 9.810279 9:28:0 2371584
ioStart 9.829209 9:29:0 1880064
ioStart 9.845239 9:30:0 3325952
ioStart 9.877041 9:31:0 2191360
ioStart 9.893725 10:0:0 2756608
ioStart 9.921623 10:1:0 2916352
ioStart 9.945008 10:2:0 3031040
ioStart 9.970467 10:3:0 3031040
ioStart 10.001054 10:4:0 2498560
ioStart 10.022319 10:5:0 2052096
ioStart 10.038689 10:6:0 1961984
ioStart 10.055455 10:7:0 2396160
ioStart 10.074231 10:8:0 2850816
ioStart 10.103717 10:9:0 3018752
ioStart 10.127804 10:10:0 25165824
ioStart 10.348239 10:10:1 4784128
ioStart 11.424201 10:11:0 2404352
ioStart 12.474779 10:12:0 2080768
ioStart 12.525077 10:13:0 1998848
ioStart 12.585442 10:14:0 2101248
ioStart 12.601960 10:15:0 2273280
ioStart 12.623942 10:16:0 15380480
ioStart 12.737324 10:17:0 4341760
ioStart 12.779287 10:18:0 5447680
ioStart 12.824090 10:19:0 2711552
ioStart 12.850378 10:20:0 2183168
ioStart 12.867410 10:21:0 2273280
ioStart 12.887870 10:22:0 2088960
ioStart 12.907965 10:23:0 2375680
ioStart 12.925419 10:24:0 2355200
ioStart 12.944877 10:25:0 2314240
ioStart 12.965727 10:26:0 2252800
ioStart 12.988036 10:27:0 2306048
ioStart 13.005147 10:28:0 2314240
ioStart 13.023493 10:29:0 1941504
ioStart 13.040626 10:30:0 3321856
ioStart 13.075780 10:31:0 2232320
ioStart 13.093259 11:0:0 2568192
ioStart 13.113777 11:1:0 2818048
ioStart 13.139006 11:2:0 3141632
ioStart 13.166841 11:3:0 2715648
ioStart 13.190705 11:4:0 2306048
ioStart 13.207848 11:5:0 1875968
ioStart 13.224473 11:6:0 1814528
ioStart 13.239080 11:7:0 2179072
ioStart 13.256236 11:8:0 2580480
ioStart 13.276374 11:9:0 2703360
ioStart 13.300171 11:10:0 2514944
ioStart 13.319691 11:11:0 23769088
ioStart 13.499255 11:12:0 1994752
ioStart 13.519759 11:13:0 1900544
ioStart 13.536943 11:14:0 1966080
ioStart 13.554084 11:15:0 2154496
ioStart 13.574181 11:16:0 13307904
ioStart 13.681533 11:17:0 4018176
ioStart 13.725160 11:18:0 5308416
ioStart 13.769426 11:19:0 2527232
ioStart 13.858715 11:20:0 1966080
ioStart 13.874959 11:21:0 2117632
ioStart 13.892628 11:22:0 1998848
ioStart 13.908933 11:23:0 2150400
ioStart 13.927439 11:24:0 2220032
ioStart 13.948949 11:25:0 2158592
ioStart 13.966082 11:26:0 2080768
ioStart 13.981208 11:27:0 2093056
ioStart 14.000262 11:28:0 2117632
ioStart 14.017920 11:29:0 1794048
ioStart 14.035082 11:30:0 3067904
ioStart 14.064878 11:31:0 2072576
ioStart 14.081970 12:0:0 2523136
ioStart 14.108340 12:1:0 2871296
ioStart 14.137488 12:2:0 3149824
ioStart 14.170440 12:3:0 2568192
ioStart 14.191956 12:4:0 2134016
ioStart 14.208131 12:5:0 1781760
ioStart 14.224104 12:6:0 1736704
ioStart 14.239819 12:7:0 2072576
ioStart 14.254240 12:8:0 2416640
ioStart 14.278708 12:9:0 2551808
ioStart 14.299142 12:10:0 2371584
ioStart 14.315394 12:11:0 2134016
ioStart 14.330084 12:12:0 25165824
ioStart 14.546985 12:12:1 1118208
ioStart 14.562616 12:13:0 1912832
ioStart 14.579451 12:14:0 2056192
ioStart 14.595680 12:15:0 2256896
ioStart 14.616408 12:16:0 13803520
ioStart 14.727799 12:17:0 4247552
ioStart 14.769528 12:18:0 5255168
ioStart 14.813865 12:19:0 2592768
ioStart 14.837386 12:20:0 2011136
ioStart 14.863012 12:21:0 2170880
ioStart 14.880873 12:22:0 1982464
ioStart 14.897120 12:23:0 2134016
ioStart 14.916305 12:24:0 2199552
ioStart 14.932792 12:25:0 2125824
ioStart 14.947034 12:26:0 2048000
ioStart 14.964631 12:27:0 2097152
ioStart 14.981005 12:28:0 2019328
ioStart 14.997495 12:29:0 1753088
ioStart 15.012802 12:30:0 3117056
ioStart 15.038872 12:31:0 2088960
ioStart 15.054472 13:0:0 2531328
ioStart 15.077602 13:1:0 3223552
ioStart 15.108109 13:2:0 2871296
ioStart 15.133754 13:3:0 2584576
ioStart 15.160014 13:4:0 2150400
ioStart 15.176484 13:5:0 1818624
ioStart 15.193267 13:6:0 1789952
ioStart 15.209755 13:7:0 2129920
ioStart 15.225663 13:8:0 2457600
ioStart 15.246882 13:9:0 2613248
ioStart 15.272970 13:10:0 2428928
ioStart 15.290538 13:11:0 2162688
ioStart 15.306258 13:12:0 2019328
ioStart 15.323969 13:13:0 25165824
ioStart 15.538226 13:13:1 2543616
ioStart 15.562751 13:14:0 2072576
ioStart 15.579199 13:15:0 2392064
ioStart 15.602299 13:16:0 15208448
ioStart 15.738491 13:17:0 5271552
ioStart 15.784959 13:18:0 5488640
ioStart 15.828975 13:19:0 2846720
ioStart 15.856490 13:20:0 2015232
ioStart 15.873175 13:21:0 2215936
ioStart 15.890479 13:22:0 2080768
ioStart 15.906187 13:23:0 2174976
ioStart 15.924762 13:24:0 2256896
ioStart 15.941330 13:25:0 2207744
ioStart 15.961484 13:26:0 2146304
ioStart 15.979327 13:27:0 2211840
ioStart 15.997028 13:28:0 2084864
ioStart 16.016587 13:29:0 1896448
ioStart 16.033074 13:30:0 3354624
ioStart 16.066106 13:31:0 2330624
ioStart 16.087891 14:0:0 2666496
ioStart 16.114596 14:1:0 3399680
ioStart 16.143759 14:2:0 2994176
ioStart 16.170145 14:3:0 2871296
ioStart 16.197217 14:4:0 2461696
ioStart 16.220523 14:5:0 2191360
ioStart 16.236768 14:6:0 2347008
ioStart 16.260744 14:7:0 2662400
ioStart 16.279668 14:8:0 3014656
ioStart 16.307340 14:9:0 3158016
ioStart 16.336750 14:10:0 2945024
ioStart 16.367166 14:11:0 2654208
ioStart 16.387175 14:12:0 2584576
ioStart 16.408076 14:13:0 2449408
ioStart 16.430772 14:14:0 25165824
ioStart 16.626106 14:14:1 17629184
ioStart 16.801457 14:15:0 4055040
ioStart 16.843949 14:16:0 25165824
ioStart 17.070225 14:16:1 5382144
ioStart 17.119206 14:17:0 8798208
ioStart 17.202543 14:18:0 8749056
ioStart 17.274591 14:19:0 4558848
ioStart 17.318302 14:20:0 2584576
ioStart 17.343621 14:21:0 3252224
ioStart 17.372201 14:22:0 2854912
ioStart 17.398529 14:23:0 2609152
ioStart 17.423264 14:24:0 2764800
ioStart 17.452415 14:25:0 2818048
ioStart 17.475801 14:26:0 2609152
ioStart 17.498369 14:27:0 3325952
ioStart 17.532846 14:28:0 2473984
ioStart 17.557705 14:29:0 2691072
ioStart 17.580050 14:30:0 4726784
ioStart 17.619460 14:31:0 3772416
ioStart 17.662584 15:0:0 3100672
ioStart 17.690578 15:1:0 3850240
ioStart 17.727797 15:2:0 3661824
ioStart 17.767085 15:3:0 4124672
ioStart 17.803614 15:4:0 3624960
ioStart 17.833264 15:5:0 3280896
ioStart 17.862122 15:6:0 3624960
ioStart 17.900688 15:7:0 4145152
ioStart 17.938915 15:8:0 4730880
ioStart 17.981991 15:9:0 4857856
ioStart 18.024009 15:10:0 4591616
ioStart 18.067561 15:11:0 4075520
ioStart 18.107878 15:12:0 3895296
ioStart 18.149682 15:13:0 3866624
ioStart 18.192896 15:14:0 5050368
ioStart 18.237993 15:15:0 25165824
ioStart 18.434784 15:15:1 25165824
ioStart 18.660244 15:15:2 25165824
ioStart 18.920887 15:15:3 3411968
ioStart 18.968277 15:16:0 25165824
ioStart 19.249095 15:16:1 25165824
ioStart 19.492150 15:16:2 18694144
ioStart 19.697059 15:17:0 19578880
ioStart 19.854615 15:18:0 25165824
ioStart 20.064258 15:18:1 1376256
ioStart 20.085698 15:19:0 9056256
ioStart 20.150559 15:20:0 4014080
ioStart 20.187422 15:21:0 5038080
ioStart 20.230783 15:22:0 4448256
ioStart 20.270855 15:23:0 3727360
ioStart 20.308807 15:24:0 3919872
ioStart 20.349600 15:25:0 4456448
ioStart 20.393399 15:26:0 3903488
ioStart 20.433656 15:27:0 6213632
ioStart 20.489016 15:28:0 3563520
ioStart 20.527745 15:29:0 4730880
ioStart 20.568814 15:30:0 9494528
ioStart 20.643511 15:31:0 7671808
ioStart 20.706233 16:0:0 8888320
ioStart 20.781751 16:1:0 12812288
ioStart 20.878321 16:2:0 10661888
ioStart 20.963778 16:3:0 14143488
ioStart 21.076746 16:4:0 14266368
ioStart 21.193028 16:5:0 14462976
ioStart 21.304210 16:6:0 17383424
ioStart 21.464587 16:7:0 18800640
ioStart 21.643449 16:8:0 21397504
ioStart 21.839038 16:9:0 20582400
ioStart 22.018420 16:10:0 20922368
ioStart 22.207287 16:11:0 18149376
ioStart 22.355609 16:12:0 17809408
ioStart 22.547082 16:13:0 18554880
ioStart 22.718335 16:14:0 25165824
ioStart 22.927428 16:14:1 6549504
ioStart 22.984119 16:15:0 25165824
ioStart 23.222590 16:15:1 25165824
ioStart 23.430093 16:15:2 14884864
ioStart 23.564263 16:16:0 25165824
ioStart 23.760301 16:16:1 25165824
ioStart 23.982454 16:16:2 25165824
ioStart 24.211566 16:16:3 25165824
ioStart 24.431285 16:16:4 25165824
ioStart 24.650376 16:16:5 25165824
ioStart 24.877208 16:16:6 25165824
ioStart 25.099176 16:16:7 25165824
ioStart 25.325483 16:16:8 25165824
ioStart 25.548860 16:16:9 25165824
ioStart 25.778493 16:16:10 25165824
ioStart 25.997779 16:16:11 25165824
ioStart 26.221639 16:16:12 25165824
ioStart 26.441750 16:16:13 25165824
ioStart 26.658067 16:16:14 25165824
ioStart 26.892551 16:16:15 25165824
ioStart 27.096900 16:16:16 25165824
ioStart 27.300818 16:16:17 25165824
ioStart 27.509979 16:16:18 25165824
ioStart 27.720228 16:16:19 25165824
ioStart 27.936845 16:16:20 25165824
ioStart 28.142144 16:16:21 25165824
ioStart 28.342455 16:16:22 25165824
ioStart 28.550481 16:16:23 25165824
ioStart 28.780936 16:16:24 25165824
ioStart 28.996045 16:16:25 25165824
ioStart 29.216493 16:16:26 25165824
ioStart 29.440525 16:16:27 25165824
ioStart 29.648909 16:16:28 25165824
ioStart 29.866605 16:16:29 25165824
ioStart 30.082339 16:16:30 25165824
ioStart 30.289809 16:16:31 25165824
ioStart 30.469860 16:16:32 25165824
ioStart 30.695652 16:16:33 25165824
ioStart 30.930904 16:16:34 25165824
ioStart 31.149595 16:16:35 25165824
ioStart 31.369720 16:16:36 25165824
ioStart 31.589553 16:16:37 25165824
ioStart 31.835667 16:16:38 25165824
ioStart 32.069221 16:16:39 25165824
ioStart 32.294682 16:16:40 25165824
ioStart 32.515949 16:16:41 25165824
ioStart 32.728400 16:16:42 25165824
ioStart 32.953867 16:16:43 25165824
ioStart 33.186368 16:16:44 25165824
ioStart 33.396202 16:16:45 25165824
ioStart 33.604284 16:16:46 25165824
ioStart 33.837098 16:16:47 25165824
ioStart 34.064518 16:16:48 25165824
ioStart 34.293300 16:16:49 25165824
ioStart 34.501448 16:16:50 25165824
ioStart 34.739087 16:16:51 25165824
ioStart 34.971610 16:16:52 25165824
ioStart 35.203042 16:16:53 25165824
ioStart 35.411253 16:16:54 25165824
ioStart 35.630889 16:16:55 25165824
ioStart 35.843945 16:16:56 25165824
ioStart 36.036904 16:16:57 25165824
ioStart 36.265952 16:16:58 25165824
ioStart 36.466428 16:16:59 25165824
ioStart 36.694996 16:16:60 25165824
ioStart 36.909898 16:16:61 25165824
ioStart 37.139413 16:16:62 25165824
ioStart 37.358963 16:16:63 25165824
ioStart 37.577480 16:16:64 25165824
ioStart 37.786935 16:16:65 25165824
ioStart 37.996907 16:16:66 25165824
ioStart 38.236305 16:16:67 25165824
ioStart 38.452566 16:16:68 25165824
ioStart 38.666788 16:16:69 25165824
ioStart 38.872899 16:16:70 25165824
ioStart 39.076803 16:16:71 25165824
ioStart 39.283808 16:16:72 25165824
ioStart 39.490864 16:16:73 25165824
ioStart 39.717841 16:16:74 25165824
ioStart 39.942960 16:16:75 25165824
ioStart 40.173325 16:16:76 25165824
ioStart 40.442554 16:16:77 25165824
ioStart 40.725928 16:16:78 25165824
ioStart 41.012859 16:16:79 25165824
ioStart 41.221650 16:16:80 25165824
ioStart 41.446382 16:16:81 25165824
ioStart 41.665955 16:16:82 25165824
ioStart 41.882190 16:16:83 25165824
ioStart 42.123350 16:16:84 25165824
ioStart 42.351773 16:16:85 25165824
ioStart 42.586536 16:16:86 25165824
ioStart 43.505379 16:16:87 25165824
ioStart 44.740820 16:16:88 25165824
ioStart 45.486235 16:16:89 25165824
ioStart 45.821466 16:16:90 25165824
ioStart 46.049312 16:16:91 25165824
ioStart 46.255447 16:16:92 25165824
ioStart 46.463666 16:16:93 25165824
ioStart 46.662590 16:16:94 25165824
ioStart 46.882957 16:16:95 25165824
ioStart 47.072617 16:16:96 25165824
ioStart 47.292895 16:16:97 25165824
ioStart 47.507771 16:16:98 25165824
ioStart 47.701886 16:16:99 5242880
ioStart 47.746298 16:17:0 25165824
ioStart 47.959380 16:17:1 25165824
ioStart 48.174888 16:17:2 25165824
ioStart 48.400809 16:17:3 25165824
ioStart 48.632584 16:17:4 25165824
ioStart 48.949213 16:17:5 25165824
ioStart 49.253655 16:17:6 25165824
ioStart 49.478307 16:17:7 15699968
ioStart 49.619428 16:18:0 25165824
ioStart 49.823839 16:18:1 25165824
ioStart 50.078067 16:18:2 25165824
ioStart 50.296768 16:18:3 25165824
ioStart 50.540306 16:18:4 25165824
ioStart 50.772053 16:18:5 25165824
ioStart 50.972202 16:18:6 3670016
ioStart 51.015197 16:19:0 25165824
ioStart 51.218925 16:19:1 25165824
ioStart 51.444449 16:19:2 17473536
ioStart 51.581633 16:20:0 25165824
ioStart 51.791003 16:20:1 7614464
ioStart 51.852880 16:21:0 25165824
ioStart 52.058914 16:21:1 25165824
ioStart 52.291712 16:21:2 5550080
ioStart 52.341993 16:22:0 24199168
ioStart 52.544519 16:23:0 17059840
ioStart 52.676521 16:24:0 18022400
ioStart 52.824443 16:25:0 25165824
ioStart 53.050053 16:25:1 2510848
ioStart 53.076503 16:26:0 21184512
ioStart 53.274914 16:27:0 25165824
ioStart 53.484252 16:27:1 19918848
ioStart 53.674815 16:28:0 18321408
ioStart 53.838779 16:29:0 25165824
ioStart 54.065752 16:29:1 4739072
ioStart 54.108295 16:30:0 25165824
ioStart 54.357533 16:30:1 25165824
ioStart 54.615560 16:30:2 9609216
ioStart 54.701040 16:31:0 25165824
ioStart 54.937666 16:31:1 25165824
ioStart 55.183560 16:31:2 5419008
ioStart 55.238397 17:0:0 4923392
ioStart 55.283142 17:1:0 6803456
ioStart 55.339714 17:2:0 6287360
ioStart 55.395688 17:3:0 8196096
ioStart 55.469369 17:4:0 7950336
ioStart 55.531191 17:5:0 7712768
ioStart 55.595122 17:6:0 8998912
ioStart 55.669531 17:7:0 10051584
ioStart 55.762758 17:8:0 11255808
ioStart 55.857981 17:9:0 11132928
ioStart 55.950390 17:10:0 10616832
ioStart 56.037185 17:11:0 9764864
ioStart 56.133243 17:12:0 9437184
ioStart 56.225193 17:13:0 10465280
ioStart 56.322350 17:14:0 14094336
ioStart 56.435870 17:15:0 24592384
ioStart 56.656560 17:16:0 25165824
